"levelIndex","displayLevel","xpPerLevel","reward","rewardQty"
1006,1007,18000,"settings/itemflav/grx_currency/credits.rpak",600
1007,1008,18000,"settings/itemflav/grx_currency/credits.rpak",600
1008,1009,18000,"settings/itemflav/grx_currency/credits.rpak",600
1009,1010,18000,"settings/itemflav/grx_currency/credits.rpak",600
1010,1011,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1011,1012,18000,"settings/itemflav/grx_currency/credits.rpak",600
1012,1013,18000,"settings/itemflav/grx_currency/credits.rpak",600
1013,1014,18000,"settings/itemflav/grx_currency/credits.rpak",600
1014,1015,18000,"settings/itemflav/grx_currency/credits.rpak",600
1015,1016,18000,"settings/itemflav/grx_currency/credits.rpak",600
1016,1017,18000,"settings/itemflav/grx_currency/credits.rpak",600
1017,1018,18000,"settings/itemflav/grx_currency/credits.rpak",600
1018,1019,18000,"settings/itemflav/grx_currency/credits.rpak",600
1019,1020,18000,"settings/itemflav/grx_currency/credits.rpak",600
1020,1021,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1021,1022,18000,"settings/itemflav/grx_currency/credits.rpak",600
1022,1023,18000,"settings/itemflav/grx_currency/credits.rpak",600
1023,1024,18000,"settings/itemflav/grx_currency/credits.rpak",600
1024,1025,18000,"settings/itemflav/grx_currency/credits.rpak",600
1025,1026,18000,"settings/itemflav/grx_currency/credits.rpak",600
1026,1027,18000,"settings/itemflav/grx_currency/credits.rpak",600
1027,1028,18000,"settings/itemflav/grx_currency/credits.rpak",600
1028,1029,18000,"settings/itemflav/grx_currency/credits.rpak",600
1029,1030,18000,"settings/itemflav/grx_currency/credits.rpak",600
1030,1031,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1031,1032,18000,"settings/itemflav/grx_currency/credits.rpak",600
1032,1033,18000,"settings/itemflav/grx_currency/credits.rpak",600
1033,1034,18000,"settings/itemflav/grx_currency/credits.rpak",600
1034,1035,18000,"settings/itemflav/grx_currency/credits.rpak",600
1035,1036,18000,"settings/itemflav/grx_currency/credits.rpak",600
1036,1037,18000,"settings/itemflav/grx_currency/credits.rpak",600
1037,1038,18000,"settings/itemflav/grx_currency/credits.rpak",600
1038,1039,18000,"settings/itemflav/grx_currency/credits.rpak",600
1039,1040,18000,"settings/itemflav/grx_currency/credits.rpak",600
1040,1041,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1041,1042,18000,"settings/itemflav/grx_currency/credits.rpak",600
1042,1043,18000,"settings/itemflav/grx_currency/credits.rpak",600
1043,1044,18000,"settings/itemflav/grx_currency/credits.rpak",600
1044,1045,18000,"settings/itemflav/grx_currency/credits.rpak",600
1045,1046,18000,"settings/itemflav/grx_currency/credits.rpak",600
1046,1047,18000,"settings/itemflav/grx_currency/credits.rpak",600
1047,1048,18000,"settings/itemflav/grx_currency/credits.rpak",600
1048,1049,18000,"settings/itemflav/grx_currency/credits.rpak",600
1049,1050,18000,"settings/itemflav/grx_currency/credits.rpak",600
1050,1051,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1051,1052,18000,"settings/itemflav/grx_currency/credits.rpak",600
1052,1053,18000,"settings/itemflav/grx_currency/credits.rpak",600
1053,1054,18000,"settings/itemflav/grx_currency/credits.rpak",600
1054,1055,18000,"settings/itemflav/grx_currency/credits.rpak",600
1055,1056,18000,"settings/itemflav/grx_currency/credits.rpak",600
1056,1057,18000,"settings/itemflav/grx_currency/credits.rpak",600
1057,1058,18000,"settings/itemflav/grx_currency/credits.rpak",600
1058,1059,18000,"settings/itemflav/grx_currency/credits.rpak",600
1059,1060,18000,"settings/itemflav/grx_currency/credits.rpak",600
1060,1061,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1061,1062,18000,"settings/itemflav/grx_currency/credits.rpak",600
1062,1063,18000,"settings/itemflav/grx_currency/credits.rpak",600
1063,1064,18000,"settings/itemflav/grx_currency/credits.rpak",600
1064,1065,18000,"settings/itemflav/grx_currency/credits.rpak",600
1065,1066,18000,"settings/itemflav/grx_currency/credits.rpak",600
1066,1067,18000,"settings/itemflav/grx_currency/credits.rpak",600
1067,1068,18000,"settings/itemflav/grx_currency/credits.rpak",600
1068,1069,18000,"settings/itemflav/grx_currency/credits.rpak",600
1069,1070,18000,"settings/itemflav/grx_currency/credits.rpak",600
1070,1071,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1071,1072,18000,"settings/itemflav/grx_currency/credits.rpak",600
1072,1073,18000,"settings/itemflav/grx_currency/credits.rpak",600
1073,1074,18000,"settings/itemflav/grx_currency/credits.rpak",600
1074,1075,18000,"settings/itemflav/grx_currency/credits.rpak",600
1075,1076,18000,"settings/itemflav/grx_currency/credits.rpak",600
1076,1077,18000,"settings/itemflav/grx_currency/credits.rpak",600
1077,1078,18000,"settings/itemflav/grx_currency/credits.rpak",600
1078,1079,18000,"settings/itemflav/grx_currency/credits.rpak",600
1079,1080,18000,"settings/itemflav/grx_currency/credits.rpak",600
1080,1081,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1081,1082,18000,"settings/itemflav/grx_currency/credits.rpak",600
1082,1083,18000,"settings/itemflav/grx_currency/credits.rpak",600
1083,1084,18000,"settings/itemflav/grx_currency/credits.rpak",600
1084,1085,18000,"settings/itemflav/grx_currency/credits.rpak",600
1085,1086,18000,"settings/itemflav/grx_currency/credits.rpak",600
1086,1087,18000,"settings/itemflav/grx_currency/credits.rpak",600
1087,1088,18000,"settings/itemflav/grx_currency/credits.rpak",600
1088,1089,18000,"settings/itemflav/grx_currency/credits.rpak",600
1089,1090,18000,"settings/itemflav/grx_currency/credits.rpak",600
1090,1091,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1091,1092,18000,"settings/itemflav/grx_currency/credits.rpak",600
1092,1093,18000,"settings/itemflav/grx_currency/credits.rpak",600
1093,1094,18000,"settings/itemflav/grx_currency/credits.rpak",600
1094,1095,18000,"settings/itemflav/grx_currency/credits.rpak",600
1095,1096,18000,"settings/itemflav/grx_currency/credits.rpak",600
1096,1097,18000,"settings/itemflav/grx_currency/credits.rpak",600
1097,1098,18000,"settings/itemflav/grx_currency/credits.rpak",600
1098,1099,18000,"settings/itemflav/grx_currency/credits.rpak",600
1099,1100,18000,"settings/itemflav/grx_currency/credits.rpak",600
1100,1101,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1101,1102,20000,"settings/itemflav/grx_currency/credits.rpak",600
1102,1103,20000,"settings/itemflav/grx_currency/credits.rpak",600
1103,1104,20000,"settings/itemflav/grx_currency/credits.rpak",600
1104,1105,20000,"settings/itemflav/grx_currency/credits.rpak",600
1105,1106,20000,"settings/itemflav/grx_currency/credits.rpak",600
1106,1107,20000,"settings/itemflav/grx_currency/credits.rpak",600
1107,1108,20000,"settings/itemflav/grx_currency/credits.rpak",600
1108,1109,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1109,1110,20000,"settings/itemflav/grx_currency/credits.rpak",600
1110,1111,20000,"settings/itemflav/grx_currency/credits.rpak",600
1111,1112,20000,"settings/itemflav/grx_currency/credits.rpak",600
1112,1113,20000,"settings/itemflav/grx_currency/credits.rpak",600
1113,1114,20000,"settings/itemflav/grx_currency/credits.rpak",600
1114,1115,20000,"settings/itemflav/grx_currency/credits.rpak",600
1115,1116,20000,"settings/itemflav/grx_currency/credits.rpak",600
1116,1117,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1117,1118,20000,"settings/itemflav/grx_currency/credits.rpak",600
1118,1119,20000,"settings/itemflav/grx_currency/credits.rpak",600
1119,1120,20000,"settings/itemflav/grx_currency/credits.rpak",600
1120,1121,20000,"settings/itemflav/grx_currency/credits.rpak",600
1121,1122,20000,"settings/itemflav/grx_currency/credits.rpak",600
1122,1123,20000,"settings/itemflav/grx_currency/credits.rpak",600
1123,1124,20000,"settings/itemflav/grx_currency/credits.rpak",600
1124,1125,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1125,1126,20000,"settings/itemflav/grx_currency/credits.rpak",600
1126,1127,20000,"settings/itemflav/grx_currency/credits.rpak",600
1127,1128,20000,"settings/itemflav/grx_currency/credits.rpak",600
1128,1129,20000,"settings/itemflav/grx_currency/credits.rpak",600
1129,1130,20000,"settings/itemflav/grx_currency/credits.rpak",600
1130,1131,20000,"settings/itemflav/grx_currency/credits.rpak",600
1131,1132,20000,"settings/itemflav/grx_currency/credits.rpak",600
1132,1133,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1133,1134,20000,"settings/itemflav/grx_currency/credits.rpak",600
1134,1135,20000,"settings/itemflav/grx_currency/credits.rpak",600
1135,1136,20000,"settings/itemflav/grx_currency/credits.rpak",600
1136,1137,20000,"settings/itemflav/grx_currency/credits.rpak",600
1137,1138,20000,"settings/itemflav/grx_currency/credits.rpak",600
1138,1139,20000,"settings/itemflav/grx_currency/credits.rpak",600
1139,1140,20000,"settings/itemflav/grx_currency/credits.rpak",600
1140,1141,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1141,1142,20000,"settings/itemflav/grx_currency/credits.rpak",600
1142,1143,20000,"settings/itemflav/grx_currency/credits.rpak",600
1143,1144,20000,"settings/itemflav/grx_currency/credits.rpak",600
1144,1145,20000,"settings/itemflav/grx_currency/credits.rpak",600
1145,1146,20000,"settings/itemflav/grx_currency/credits.rpak",600
1146,1147,20000,"settings/itemflav/grx_currency/credits.rpak",600
1147,1148,20000,"settings/itemflav/grx_currency/credits.rpak",600
1148,1149,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1149,1150,20000,"settings/itemflav/grx_currency/credits.rpak",600
1150,1151,20000,"settings/itemflav/grx_currency/credits.rpak",600
1151,1152,20000,"settings/itemflav/grx_currency/credits.rpak",600
1152,1153,20000,"settings/itemflav/grx_currency/credits.rpak",600
1153,1154,20000,"settings/itemflav/grx_currency/credits.rpak",600
1154,1155,20000,"settings/itemflav/grx_currency/credits.rpak",600
1155,1156,20000,"settings/itemflav/grx_currency/credits.rpak",600
1156,1157,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1157,1158,20000,"settings/itemflav/grx_currency/credits.rpak",600
1158,1159,20000,"settings/itemflav/grx_currency/credits.rpak",600
1159,1160,20000,"settings/itemflav/grx_currency/credits.rpak",600
1160,1161,20000,"settings/itemflav/grx_currency/credits.rpak",600
1161,1162,20000,"settings/itemflav/grx_currency/credits.rpak",600
1162,1163,20000,"settings/itemflav/grx_currency/credits.rpak",600
1163,1164,20000,"settings/itemflav/grx_currency/credits.rpak",600
1164,1165,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1165,1166,20000,"settings/itemflav/grx_currency/credits.rpak",600
1166,1167,20000,"settings/itemflav/grx_currency/credits.rpak",600
1167,1168,20000,"settings/itemflav/grx_currency/credits.rpak",600
1168,1169,20000,"settings/itemflav/grx_currency/credits.rpak",600
1169,1170,20000,"settings/itemflav/grx_currency/credits.rpak",600
1170,1171,20000,"settings/itemflav/grx_currency/credits.rpak",600
1171,1172,20000,"settings/itemflav/grx_currency/credits.rpak",600
1172,1173,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1173,1174,20000,"settings/itemflav/grx_currency/credits.rpak",600
1174,1175,20000,"settings/itemflav/grx_currency/credits.rpak",600
1175,1176,20000,"settings/itemflav/grx_currency/credits.rpak",600
1176,1177,20000,"settings/itemflav/grx_currency/credits.rpak",600
1177,1178,20000,"settings/itemflav/grx_currency/credits.rpak",600
1178,1179,20000,"settings/itemflav/grx_currency/credits.rpak",600
1179,1180,20000,"settings/itemflav/grx_currency/credits.rpak",600
1180,1181,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1181,1182,20000,"settings/itemflav/grx_currency/credits.rpak",600
1182,1183,20000,"settings/itemflav/grx_currency/credits.rpak",600
1183,1184,20000,"settings/itemflav/grx_currency/credits.rpak",600
1184,1185,20000,"settings/itemflav/grx_currency/credits.rpak",600
1185,1186,20000,"settings/itemflav/grx_currency/credits.rpak",600
1186,1187,20000,"settings/itemflav/grx_currency/credits.rpak",600
1187,1188,20000,"settings/itemflav/grx_currency/credits.rpak",600
1188,1189,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1189,1190,20000,"settings/itemflav/grx_currency/credits.rpak",600
1190,1191,20000,"settings/itemflav/grx_currency/credits.rpak",600
1191,1192,20000,"settings/itemflav/grx_currency/credits.rpak",600
1192,1193,20000,"settings/itemflav/grx_currency/credits.rpak",600
1193,1194,20000,"settings/itemflav/grx_currency/credits.rpak",600
1194,1195,20000,"settings/itemflav/grx_currency/credits.rpak",600
1195,1196,20000,"settings/itemflav/grx_currency/credits.rpak",600
1196,1197,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1197,1198,20000,"settings/itemflav/grx_currency/credits.rpak",600
1198,1199,20000,"settings/itemflav/grx_currency/credits.rpak",600
1199,1200,20000,"settings/itemflav/grx_currency/credits.rpak",600
1200,1201,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1201,1202,23000,"settings/itemflav/grx_currency/credits.rpak",600
1202,1203,23000,"settings/itemflav/grx_currency/credits.rpak",600
1203,1204,23000,"settings/itemflav/grx_currency/credits.rpak",600
1204,1205,23000,"settings/itemflav/grx_currency/credits.rpak",600
1205,1206,23000,"settings/itemflav/grx_currency/credits.rpak",600
1206,1207,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1207,1208,23000,"settings/itemflav/grx_currency/credits.rpak",600
1208,1209,23000,"settings/itemflav/grx_currency/credits.rpak",600
1209,1210,23000,"settings/itemflav/grx_currency/credits.rpak",600
1210,1211,23000,"settings/itemflav/grx_currency/credits.rpak",600
1211,1212,23000,"settings/itemflav/grx_currency/credits.rpak",600
1212,1213,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1213,1214,23000,"settings/itemflav/grx_currency/credits.rpak",600
1214,1215,23000,"settings/itemflav/grx_currency/credits.rpak",600
1215,1216,23000,"settings/itemflav/grx_currency/credits.rpak",600
1216,1217,23000,"settings/itemflav/grx_currency/credits.rpak",600
1217,1218,23000,"settings/itemflav/grx_currency/credits.rpak",600
1218,1219,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1219,1220,23000,"settings/itemflav/grx_currency/credits.rpak",600
1220,1221,23000,"settings/itemflav/grx_currency/credits.rpak",600
1221,1222,23000,"settings/itemflav/grx_currency/credits.rpak",600
1222,1223,23000,"settings/itemflav/grx_currency/credits.rpak",600
1223,1224,23000,"settings/itemflav/grx_currency/credits.rpak",600
1224,1225,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1225,1226,23000,"settings/itemflav/grx_currency/credits.rpak",600
1226,1227,23000,"settings/itemflav/grx_currency/credits.rpak",600
1227,1228,23000,"settings/itemflav/grx_currency/credits.rpak",600
1228,1229,23000,"settings/itemflav/grx_currency/credits.rpak",600
1229,1230,23000,"settings/itemflav/grx_currency/credits.rpak",600
1230,1231,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1231,1232,23000,"settings/itemflav/grx_currency/credits.rpak",600
1232,1233,23000,"settings/itemflav/grx_currency/credits.rpak",600
1233,1234,23000,"settings/itemflav/grx_currency/credits.rpak",600
1234,1235,23000,"settings/itemflav/grx_currency/credits.rpak",600
1235,1236,23000,"settings/itemflav/grx_currency/credits.rpak",600
1236,1237,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1237,1238,23000,"settings/itemflav/grx_currency/credits.rpak",600
1238,1239,23000,"settings/itemflav/grx_currency/credits.rpak",600
1239,1240,23000,"settings/itemflav/grx_currency/credits.rpak",600
1240,1241,23000,"settings/itemflav/grx_currency/credits.rpak",600
1241,1242,23000,"settings/itemflav/grx_currency/credits.rpak",600
1242,1243,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1243,1244,23000,"settings/itemflav/grx_currency/credits.rpak",600
1244,1245,23000,"settings/itemflav/grx_currency/credits.rpak",600
1245,1246,23000,"settings/itemflav/grx_currency/credits.rpak",600
1246,1247,23000,"settings/itemflav/grx_currency/credits.rpak",600
1247,1248,23000,"settings/itemflav/grx_currency/credits.rpak",600
1248,1249,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1249,1250,23000,"settings/itemflav/grx_currency/credits.rpak",600
1250,1251,23000,"settings/itemflav/grx_currency/credits.rpak",600
1251,1252,23000,"settings/itemflav/grx_currency/credits.rpak",600
1252,1253,23000,"settings/itemflav/grx_currency/credits.rpak",600
1253,1254,23000,"settings/itemflav/grx_currency/credits.rpak",600
1254,1255,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1255,1256,23000,"settings/itemflav/grx_currency/credits.rpak",600
1256,1257,23000,"settings/itemflav/grx_currency/credits.rpak",600
1257,1258,23000,"settings/itemflav/grx_currency/credits.rpak",600
1258,1259,23000,"settings/itemflav/grx_currency/credits.rpak",600
1259,1260,23000,"settings/itemflav/grx_currency/credits.rpak",600
1260,1261,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1261,1262,23000,"settings/itemflav/grx_currency/credits.rpak",600
1262,1263,23000,"settings/itemflav/grx_currency/credits.rpak",600
1263,1264,23000,"settings/itemflav/grx_currency/credits.rpak",600
1264,1265,23000,"settings/itemflav/grx_currency/credits.rpak",600
1265,1266,23000,"settings/itemflav/grx_currency/credits.rpak",600
1266,1267,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1267,1268,23000,"settings/itemflav/grx_currency/credits.rpak",600
1268,1269,23000,"settings/itemflav/grx_currency/credits.rpak",600
1269,1270,23000,"settings/itemflav/grx_currency/credits.rpak",600
1270,1271,23000,"settings/itemflav/grx_currency/credits.rpak",600
1271,1272,23000,"settings/itemflav/grx_currency/credits.rpak",600
1272,1273,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1273,1274,23000,"settings/itemflav/grx_currency/credits.rpak",600
1274,1275,23000,"settings/itemflav/grx_currency/credits.rpak",600
1275,1276,23000,"settings/itemflav/grx_currency/credits.rpak",600
1276,1277,23000,"settings/itemflav/grx_currency/credits.rpak",600
1277,1278,23000,"settings/itemflav/grx_currency/credits.rpak",600
1278,1279,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1279,1280,23000,"settings/itemflav/grx_currency/credits.rpak",600
1280,1281,23000,"settings/itemflav/grx_currency/credits.rpak",600
1281,1282,23000,"settings/itemflav/grx_currency/credits.rpak",600
1282,1283,23000,"settings/itemflav/grx_currency/credits.rpak",600
1283,1284,23000,"settings/itemflav/grx_currency/credits.rpak",600
1284,1285,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1285,1286,23000,"settings/itemflav/grx_currency/credits.rpak",600
1286,1287,23000,"settings/itemflav/grx_currency/credits.rpak",600
1287,1288,23000,"settings/itemflav/grx_currency/credits.rpak",600
1288,1289,23000,"settings/itemflav/grx_currency/credits.rpak",600
1289,1290,23000,"settings/itemflav/grx_currency/credits.rpak",600
1290,1291,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1291,1292,23000,"settings/itemflav/grx_currency/credits.rpak",600
1292,1293,23000,"settings/itemflav/grx_currency/credits.rpak",600
1293,1294,23000,"settings/itemflav/grx_currency/credits.rpak",600
1294,1295,23000,"settings/itemflav/grx_currency/credits.rpak",600
1295,1296,23000,"settings/itemflav/grx_currency/credits.rpak",600
1296,1297,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1297,1298,23000,"settings/itemflav/grx_currency/credits.rpak",600
1298,1299,23000,"settings/itemflav/grx_currency/credits.rpak",600
1299,1300,23000,"settings/itemflav/grx_currency/credits.rpak",600
1300,1301,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1301,1302,28000,"settings/itemflav/grx_currency/credits.rpak",600
1302,1303,28000,"settings/itemflav/grx_currency/credits.rpak",600
1303,1304,28000,"settings/itemflav/grx_currency/credits.rpak",600
1304,1305,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1305,1306,28000,"settings/itemflav/grx_currency/credits.rpak",600
1306,1307,28000,"settings/itemflav/grx_currency/credits.rpak",600
1307,1308,28000,"settings/itemflav/grx_currency/credits.rpak",600
1308,1309,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1309,1310,28000,"settings/itemflav/grx_currency/credits.rpak",600
1310,1311,28000,"settings/itemflav/grx_currency/credits.rpak",600
1311,1312,28000,"settings/itemflav/grx_currency/credits.rpak",600
1312,1313,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1313,1314,28000,"settings/itemflav/grx_currency/credits.rpak",600
1314,1315,28000,"settings/itemflav/grx_currency/credits.rpak",600
1315,1316,28000,"settings/itemflav/grx_currency/credits.rpak",600
1316,1317,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1317,1318,28000,"settings/itemflav/grx_currency/credits.rpak",600
1318,1319,28000,"settings/itemflav/grx_currency/credits.rpak",600
1319,1320,28000,"settings/itemflav/grx_currency/credits.rpak",600
1320,1321,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1321,1322,28000,"settings/itemflav/grx_currency/credits.rpak",600
1322,1323,28000,"settings/itemflav/grx_currency/credits.rpak",600
1323,1324,28000,"settings/itemflav/grx_currency/credits.rpak",600
1324,1325,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1325,1326,28000,"settings/itemflav/grx_currency/credits.rpak",600
1326,1327,28000,"settings/itemflav/grx_currency/credits.rpak",600
1327,1328,28000,"settings/itemflav/grx_currency/credits.rpak",600
1328,1329,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1329,1330,28000,"settings/itemflav/grx_currency/credits.rpak",600
1330,1331,28000,"settings/itemflav/grx_currency/credits.rpak",600
1331,1332,28000,"settings/itemflav/grx_currency/credits.rpak",600
1332,1333,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1333,1334,28000,"settings/itemflav/grx_currency/credits.rpak",600
1334,1335,28000,"settings/itemflav/grx_currency/credits.rpak",600
1335,1336,28000,"settings/itemflav/grx_currency/credits.rpak",600
1336,1337,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1337,1338,28000,"settings/itemflav/grx_currency/credits.rpak",600
1338,1339,28000,"settings/itemflav/grx_currency/credits.rpak",600
1339,1340,28000,"settings/itemflav/grx_currency/credits.rpak",600
1340,1341,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1341,1342,28000,"settings/itemflav/grx_currency/credits.rpak",600
1342,1343,28000,"settings/itemflav/grx_currency/credits.rpak",600
1343,1344,28000,"settings/itemflav/grx_currency/credits.rpak",600
1344,1345,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1345,1346,28000,"settings/itemflav/grx_currency/credits.rpak",600
1346,1347,28000,"settings/itemflav/grx_currency/credits.rpak",600
1347,1348,28000,"settings/itemflav/grx_currency/credits.rpak",600
1348,1349,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1349,1350,28000,"settings/itemflav/grx_currency/credits.rpak",600
1350,1351,28000,"settings/itemflav/grx_currency/credits.rpak",600
1351,1352,28000,"settings/itemflav/grx_currency/credits.rpak",600
1352,1353,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1353,1354,28000,"settings/itemflav/grx_currency/credits.rpak",600
1354,1355,28000,"settings/itemflav/grx_currency/credits.rpak",600
1355,1356,28000,"settings/itemflav/grx_currency/credits.rpak",600
1356,1357,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1357,1358,28000,"settings/itemflav/grx_currency/credits.rpak",600
1358,1359,28000,"settings/itemflav/grx_currency/credits.rpak",600
1359,1360,28000,"settings/itemflav/grx_currency/credits.rpak",600
1360,1361,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1361,1362,28000,"settings/itemflav/grx_currency/credits.rpak",600
1362,1363,28000,"settings/itemflav/grx_currency/credits.rpak",600
1363,1364,28000,"settings/itemflav/grx_currency/credits.rpak",600
1364,1365,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1365,1366,28000,"settings/itemflav/grx_currency/credits.rpak",600
1366,1367,28000,"settings/itemflav/grx_currency/credits.rpak",600
1367,1368,28000,"settings/itemflav/grx_currency/credits.rpak",600
1368,1369,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1369,1370,28000,"settings/itemflav/grx_currency/credits.rpak",600
1370,1371,28000,"settings/itemflav/grx_currency/credits.rpak",600
1371,1372,28000,"settings/itemflav/grx_currency/credits.rpak",600
