"featureFlag","isDisabled","ref","type","baseWeapon","baseMods","supportedAttachments","lootTags","tier","pingCommsAction","fakeAmmoIcon","icon","pickupModel","skinOverride","attachSound","pickupSound_1p","pickupSound_3p","carrySound","pickupString","desc","countPerDrop","inventorySlotCount","netInt","passive","minPVPCurrency","maxPVPCurrency","scrapValue","droppodRotate","conditional","isDynamic","pretendsToBeBlank","noDrop"
"xx",false,"helmet_pickup_lv3","helmet","","","","",3,"PING_EQUIPMENT_HELMET_3","","rui/hud/loot/loot_helmet_3","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_head.rmdl",0,"","survival_loot_pickup_suits_lvl_03","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_HELMET_3","#SURVIVAL_PICKUP_HELMET_3_HINT",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"helmet_pickup_lv4_abilities","helmet","","","","",4,"PING_EQUIPMENT_HELMET_4","","rui/hud/loot/loot_helmet_3","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_head.rmdl",0,"","survival_loot_pickup_suits_lvl_04","survival_loot_pickup_3p_suits_lvl_04","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_HELMET_4","#SURVIVAL_PICKUP_HELMET_4_HINT",1,1,"","PAS_REDUCED_COOLDOWNS_TAC_ULT",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",5,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"armor_pickup_lv1","armor","","","","",1,"PING_EQUIPMENT_ARMOR_1","","rui/hud/loot/loot_armor_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_01","survival_loot_pickup_3p_suits_lvl_01","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_1","#SURVIVAL_PICKUP_ARMOR_1_HINT",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"armor_pickup_lv2","armor","","","","",2,"PING_EQUIPMENT_ARMOR_2","","rui/hud/loot/loot_armor_2","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_02","survival_loot_pickup_3p_suits_lvl_02","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_2","#SURVIVAL_PICKUP_ARMOR_2_HINT",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"armor_pickup_lv3","armor","","","","",3,"PING_EQUIPMENT_ARMOR_3","","rui/hud/loot/loot_armor_3","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_03","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_3","#SURVIVAL_PICKUP_ARMOR_3_HINT",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"armor_pickup_lv4_all_fast","armor","","","","",4,"PING_EQUIPMENT_ARMOR_4","","rui/hud/loot/loot_armor_3","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_04","survival_loot_pickup_3p_suits_lvl_04","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_4","#SURVIVAL_PICKUP_ARMOR_4_HINT",1,1,"","PAS_BONUS_SMALL_HEAL",0,0,20,false,false,false,false,false
"xx",false,"armor_pickup_lv0_evolving","armor","","","","",0,"","","rui/hud/loot/loot_armor_evo_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_01","survival_loot_pickup_3p_suits_lvl_01","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_EVOLVING","",1,1,"","",0,0,20,false,false,false,true,false
"xx",false,"armor_pickup_lv1_evolving","armor","","","","",1,"PING_EQUIPMENT_ARMOR_1_EVO","","rui/hud/loot/loot_armor_evo_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_01","survival_loot_pickup_3p_suits_lvl_01","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_EVOLVING","#SURVIVAL_PICKUP_ARMOR_E1_HINT",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"armor_pickup_lv2_evolving","armor","","","","",2,"PING_EQUIPMENT_ARMOR_2_EVO","","rui/hud/loot/loot_armor_evo_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_02","survival_loot_pickup_3p_suits_lvl_02","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_EVOLVING","#SURVIVAL_PICKUP_ARMOR_E2_HINT",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"armor_pickup_lv3_evolving","armor","","","","",3,"PING_EQUIPMENT_ARMOR_3_EVO","","rui/hud/loot/loot_armor_evo_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_03","survival_loot_pickup_3p_suits_lvl_03","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_EVOLVING","#SURVIVAL_PICKUP_ARMOR_E3_HINT",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"armor_pickup_lv5_evolving","armor","","","","",5,"PING_EQUIPMENT_ARMOR_5_EVO","","rui/hud/loot/loot_armor_evo_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_body.rmdl",0,"","survival_loot_pickup_suits_lvl_04","survival_loot_pickup_3p_suits_lvl_04","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_ARMOR_EVOLVING","#SURVIVAL_PICKUP_ARMOR_E4_HINT",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"incapshield_pickup_lv0","incapshield","","","","",0,"","","rui/hud/loot/loot_incapshield_1","mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl",0,"","survival_loot_pickup_wallrun_kit","survival_loot_pickup_3p_wallrun_kit","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_INCAPSHIELD_LV1","",1,1,"","",0,0,10,true,false,false,true,false
"xx",false,"incapshield_pickup_lv1","incapshield","","","","",1,"PING_EQUIPMENT_INCAPSHIELD_1","","rui/hud/loot/loot_incapshield_1","mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl",0,"","survival_loot_pickup_wallrun_kit","survival_loot_pickup_3p_wallrun_kit","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_INCAPSHIELD_LV1","#SURVIVAL_PICKUP_INCAPSHIELD_LV1_HINT",1,1,"","",0,0,10,true,false,false,false,false
"xx",false,"incapshield_pickup_lv2","incapshield","","","","",2,"PING_EQUIPMENT_INCAPSHIELD_2","","rui/hud/loot/loot_incapshield_1","mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl",0,"","survival_loot_pickup_wallrun_kit","survival_loot_pickup_3p_wallrun_kit","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_INCAPSHIELD_LV2","#SURVIVAL_PICKUP_INCAPSHIELD_LV2_HINT",1,1,"","",0,0,10,true,false,false,false,false
"xx",false,"incapshield_pickup_lv3","incapshield","","","","",3,"PING_EQUIPMENT_INCAPSHIELD_3","","rui/hud/loot/loot_incapshield_1","mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl",0,"","survival_loot_pickup_wallrun_kit","survival_loot_pickup_3p_wallrun_kit","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_INCAPSHIELD_LV3","#SURVIVAL_PICKUP_INCAPSHIELD_LV3_HINT",1,1,"","",0,0,10,true,false,false,false,false
"xx",false,"incapshield_pickup_lv4_selfrevive","incapshield","","","","",4,"PING_EQUIPMENT_INCAPSHIELD_4","","rui/hud/loot/loot_incapshield_1","mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl",0,"","survival_loot_pickup_wallrun_kit","survival_loot_pickup_3p_wallrun_kit","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_INCAPSHIELD_LV4","#SURVIVAL_PICKUP_INCAPSHIELD_LV4_HINT",1,1,"","PAS_GUARDIAN_ANGEL",0,0,10,true,false,false,false,false
"xx",false,"backpack_pickup_lv1","backpack","","","","",1,"PING_EQUIPMENT_BACKPACK_1","","rui/hud/loot/loot_backpack_1","mdl/humans_r5/loot/w_loot_char_backpack_light.rmdl",0,"","survival_loot_pickup_backpack","survival_loot_pickup_3p_backpack","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_BACKPACK_1","#SURVIVAL_PICKUP_BACKPACK_1_HINT",1,1,"","",0,0,10,true,false,false,false,false
"xx",false,"backpack_pickup_lv2","backpack","","","","",2,"PING_EQUIPMENT_BACKPACK_2","","rui/hud/loot/loot_backpack_2","mdl/humans_r5/loot/w_loot_char_backpack_medium.rmdl",0,"","survival_loot_pickup_backpack","survival_loot_pickup_3p_backpack","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_BACKPACK_2","#SURVIVAL_PICKUP_BACKPACK_2_HINT",1,1,"","",0,0,10,true,false,false,false,false
"xx",false,"backpack_pickup_lv3","backpack","","","","",3,"PING_EQUIPMENT_BACKPACK_3","","rui/hud/loot/loot_backpack_3","mdl/humans_r5/loot/w_loot_char_backpack_heavy.rmdl",0,"","survival_loot_pickup_backpack","survival_loot_pickup_3p_backpack","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_BACKPACK_3","#SURVIVAL_PICKUP_BACKPACK_3_HINT",1,1,"","",0,0,20,true,false,false,false,false
"xx",false,"backpack_pickup_lv4_revive_boost","backpack","","","","",4,"PING_EQUIPMENT_BACKPACK_4","","rui/hud/loot/loot_backpack_3","mdl/humans_r5/loot/w_loot_char_backpack_heavy.rmdl",0,"","survival_loot_pickup_backpack","survival_loot_pickup_3p_backpack","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_BACKPACK_4","#SURVIVAL_PICKUP_BACKPACK_4_HINT",1,1,"","PAS_EXTRA_MED_INV",0,0,20,true,false,false,false,false
"xx",false,"mp_weapon_throwingknife","main_weapon","mp_weapon_throwingknife","","","marksman",5,"PING_WEAPON_THROWINGKNIFE","rui/hud/gametype_icons/survival/sur_ammo_knife","","mdl/techart/mshop/weapons/class/cqc/throwingknife/throwingknife_base_w.rmdl",0,"","weapon_ThrowingKnife_pickup","weapon_ThrowingKnife_pickup_3p","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"mp_weapon_thermite_grenade","ordnance","","","","",1,"PING_OFFHAND_GRENADE_FIRESTAR","","rui/ordnance_icons/grenade_incendiary","mdl/weapons/grenades/w_thermite_grenade.rmdl",0,"","survival_loot_pickup_ArcBlade","survival_loot_pickup_3p_ArcBlade","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"mp_weapon_frag_grenade","ordnance","","","","",1,"PING_OFFHAND_GRENADE_FRAG","","rui/ordnance_icons/grenade_frag","mdl/weapons/grenades/w_loot_m20_f_grenade_projectile.rmdl",0,"","survival_loot_pickup_ordanance","survival_loot_pickup_3p_ordanance","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"mp_weapon_grenade_emp","ordnance","","","","",1,"PING_OFFHAND_GRENADE_ARC","","rui/ordnance_icons/grenade_arc","mdl/weapons_r5/loot/w_loot_wep_iso_shuriken.rmdl",0,"","survival_loot_pickup_ArcBlade","survival_loot_pickup_3p_ArcBlade","","","",1,1,"","",0,0,5,true,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,2,"","",0,0,5,true,true,true,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",3,3,"","",0,0,5,false,false,false,false,false
"xx",false,"optic_cq_hcog_classic","attachment","","","","",1,"PING_ATTACHMENT_OPTIC_CQ_HCOG_1","","rui/weapon_icons/attachments/hcog","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_hcog_r1.rmdl",1,"survival_loot_attach_hcog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"optic_cq_hcog_bruiser","attachment","","","","",2,"PING_ATTACHMENT_OPTIC_CQ_HCOG_2","","rui/weapon_icons/attachments/hcog_bruiser","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_hcog_r2.rmdl",2,"survival_loot_attach_hcog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"optic_cq_holosight","attachment","","","","",1,"PING_ATTACHMENT_OPTIC_CQ_HOLOSIGHT_1","","rui/weapon_icons/attachments/holosight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_holo_var.rmdl",1,"survival_loot_attach_holosight","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"optic_cq_holosight_variable","attachment","","","","",2,"PING_ATTACHMENT_OPTIC_CQ_HOLOSIGHT_2","","rui/weapon_icons/attachments/1x_2x_variable_holosight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_holo_var_2x.rmdl",2,"survival_loot_attach_holosight","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"optic_cq_threat","attachment","","","","",4,"PING_ATTACHMENT_OPTIC_CQ_THREAT","","rui/weapon_icons/attachments/threat_scope","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_threat.rmdl",3,"survival_loot_attach_threat_scope","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","#SURVIVAL_PICKUP_THREAT_SCOPE_HINT",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"optic_ranged_hcog","attachment","","","","",3,"PING_ATTACHMENT_OPTIC_RANGED_HCOG","","rui/weapon_icons/attachments/hcog_ranged","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_rng_hcog_acgs.rmdl",3,"survival_loot_attach_hcog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"optic_ranged_aog_variable","attachment","","","","",3,"PING_ATTACHMENT_OPTIC_RANGED_AOG","","rui/weapon_icons/attachments/2x_4x_variable_aog","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_rng_aog_var_r1.rmdl",3,"survival_loot_attach_aog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"optic_sniper","attachment","","","","",2,"PING_ATTACHMENT_OPTIC_SNIPER","","rui/weapon_icons/attachments/4x_sniper","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_sni_dcom.rmdl",3,"survival_loot_attach_aog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"optic_sniper_variable","attachment","","","","",3,"PING_ATTACHMENT_OPTIC_SNIPER_VARIABLE","","rui/weapon_icons/attachments/4x_8x_variable_sniper","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_sni_var_talon.rmdl",3,"survival_loot_attach_aog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"optic_sniper_threat","attachment","","","","",4,"PING_ATTACHMENT_OPTIC_SNIPER_THREAT","","rui/weapon_icons/attachments/8x_threat_sniper","mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_sni_threat_wyeon.rmdl",4,"survival_loot_attach_aog","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"barrel_stabilizer_l1","attachment","","","","",1,"PING_ATTACHMENT_BARREL_STABILIZER_1","","rui/pilot_loadout/mods/barrel_stabilizer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v2b.rmdl",2,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"barrel_stabilizer_l2","attachment","","","","",2,"PING_ATTACHMENT_BARREL_STABILIZER_2","","rui/pilot_loadout/mods/barrel_stabilizer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v2b.rmdl",2,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"barrel_stabilizer_l3","attachment","","","","",3,"PING_ATTACHMENT_BARREL_STABILIZER_3","","rui/pilot_loadout/mods/barrel_stabilizer","mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v2b.rmdl",3,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",true,"barrel_stabilizer_l4_flash_hider","attachment","","","","",4,"PING_ATTACHMENT_BARREL_STABILIZER_4_FLASH_HIDER","","rui/pilot_loadout/mods/barrel_flash","mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v1b.rmdl",0,"survival_loot_attach_silencer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"laser_sight_l1","attachment","","","","",1,"PING_ATTACHMENT_LASER_SIGHT_1","","rui/pilot_loadout/mods/laser_sight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_lasersight_v1.rmdl",0,"survival_loot_attach_laser","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"laser_sight_l2","attachment","","","","",2,"PING_ATTACHMENT_LASER_SIGHT_2","","rui/pilot_loadout/mods/laser_sight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_lasersight_v1.rmdl",0,"survival_loot_attach_laser","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"laser_sight_l3","attachment","","","","",3,"PING_ATTACHMENT_LASER_SIGHT_3","","rui/pilot_loadout/mods/laser_sight","mdl/weapons_r5/loot/_master/w_loot_wep_mods_lasersight_v1.rmdl",0,"survival_loot_attach_laser","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,false,false,false,false,false
"xx",false,"bullets_mag_l1","attachment","","","","",1,"PING_ATTACHMENT_MAG_BULLET_1","","rui/pilot_loadout/mods/light_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"bullets_mag_l2","attachment","","","","",2,"PING_ATTACHMENT_MAG_BULLET_2","","rui/pilot_loadout/mods/light_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"bullets_mag_l3","attachment","","","","",3,"PING_ATTACHMENT_MAG_BULLET_3","","rui/pilot_loadout/mods/light_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"bullets_mag_l4","attachment","","","","",4,"PING_ATTACHMENT_MAG_BULLET_4","","rui/pilot_loadout/mods/light_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"highcal_mag_l1","attachment","","","","",1,"PING_ATTACHMENT_MAG_HIGHCAL_1","","rui/pilot_loadout/mods/heavy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"highcal_mag_l2","attachment","","","","",2,"PING_ATTACHMENT_MAG_HIGHCAL_2","","rui/pilot_loadout/mods/heavy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"highcal_mag_l3","attachment","","","","",3,"PING_ATTACHMENT_MAG_HIGHCAL_3","","rui/pilot_loadout/mods/heavy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"highcal_mag_l4","attachment","","","","",4,"PING_ATTACHMENT_MAG_HIGHCAL_4","","rui/pilot_loadout/mods/heavy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"energy_mag_l1","attachment","","","","",1,"PING_ATTACHMENT_MAG_ENERGY_1","","rui/pilot_loadout/mods/energy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_energy_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"energy_mag_l2","attachment","","","","",2,"PING_ATTACHMENT_MAG_ENERGY_2","","rui/pilot_loadout/mods/energy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_energy_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"energy_mag_l3","attachment","","","","",3,"PING_ATTACHMENT_MAG_ENERGY_3","","rui/pilot_loadout/mods/energy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_energy_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"energy_mag_l4","attachment","","","","",4,"PING_ATTACHMENT_MAG_ENERGY_4","","rui/pilot_loadout/mods/energy_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_energy_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,5,true,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",3,"","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"sniper_mag_l1","attachment","","","","",1,"PING_ATTACHMENT_MAG_SNIPER_1","","rui/pilot_loadout/mods/sniper_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_sniper_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"sniper_mag_l2","attachment","","","","",2,"PING_ATTACHMENT_MAG_SNIPER_2","","rui/pilot_loadout/mods/sniper_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_sniper_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"sniper_mag_l3","attachment","","","","",3,"PING_ATTACHMENT_MAG_SNIPER_3","","rui/pilot_loadout/mods/sniper_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_sniper_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"sniper_mag_l4","attachment","","","","",4,"PING_ATTACHMENT_MAG_SNIPER_4","","rui/pilot_loadout/mods/sniper_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_sniper_v1.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"shotgun_bolt_l1","attachment","","","","",1,"PING_ATTACHMENT_SHOTGUN_BOLT_1","","rui/pilot_loadout/mods/shotgun_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"shotgun_bolt_l2","attachment","","","","",2,"PING_ATTACHMENT_SHOTGUN_BOLT_2","","rui/pilot_loadout/mods/shotgun_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"shotgun_bolt_l3","attachment","","","","",3,"PING_ATTACHMENT_SHOTGUN_BOLT_3","","rui/pilot_loadout/mods/shotgun_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"shotgun_bolt_l4","attachment","","","","",4,"PING_ATTACHMENT_SHOTGUN_BOLT_4","","rui/pilot_loadout/mods/shotgun_mag","mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl",0,"survival_loot_attach_extended_ammo","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,5,true,false,false,false,false
