"name","voice","condPlayer","condMap","alias","alwaysPlay","requireAddressee","dialogue"
"bc_objectiveLostSquad","fuse","catalyst","","diag_mp_fuse_bc_objectiveLostSquad_condGenderNeutral_%perspective%",true,false,""
"bc_returnFromRespawn","fuse","bloodhound","","diag_mp_fuse_bc_returnFromRespawn_condGenderNeutral_%perspective%",true,false,""
"bc_returnFromRespawn","fuse","catalyst","","diag_mp_fuse_bc_returnFromRespawn_condGenderNeutral_%perspective%",true,false,""
"bc_scatteredNag","fuse","bloodhound","","diag_mp_fuse_bc_scatteredNag_condGenderNeutral_%perspective%",true,false,""
"bc_scatteredNag","fuse","catalyst","","diag_mp_fuse_bc_scatteredNag_condGenderNeutral_%perspective%",true,false,""
"bc_totemReturn","fuse","bloodhound","","diag_mp_fuse_bc_totemReturn_condGenderNeutral_%perspective%",true,false,""
"bc_totemReturn","fuse","catalyst","","diag_mp_fuse_bc_totemReturn_condGenderNeutral_%perspective%",true,false,""
"bc_vaultOpened","fuse","bloodhound","","diag_mp_fuse_bc_vaultOpened_condGenderNeutral_%perspective%",true,false,""
"bc_vaultOpened","fuse","catalyst","","diag_mp_fuse_bc_vaultOpened_condGenderNeutral_%perspective%",true,false,""
"bc_weKilledKillLeader","fuse","bloodhound","","diag_mp_fuse_bc_weKilledKillLeader_condGenderNeutral_%perspective%",true,false,""
"bc_weKilledKillLeader","fuse","catalyst","","diag_mp_fuse_bc_weKilledKillLeader_condGenderNeutral_%perspective%",true,false,""
"bc_weTookFirstBlood","fuse","bloodhound","","diag_mp_fuse_bc_weTookFirstBlood_condGenderNeutral_%perspective%",true,false,""
"bc_weTookFirstBlood","fuse","catalyst","","diag_mp_fuse_bc_weTookFirstBlood_condGenderNeutral_%perspective%",true,false,""
"ping_attackingHere","fuse","bloodhound","","diag_mp_fuse_ping_attackingHere_multiple_condGenderNeutral",true,false,""
"ping_attackingHere","fuse","catalyst","","diag_mp_fuse_ping_attackingHere_multiple_condGenderNeutral",true,false,""
"ping_blackhole","fuse","bloodhound","","diag_mp_fuse_ping_blackhole_calmFar_condGenderNeutral",true,false,""
"ping_blackhole","fuse","catalyst","","diag_mp_fuse_ping_blackhole_calmFar_condGenderNeutral",true,false,""
"ping_carePackage","fuse","bloodhound","","diag_mp_fuse_ping_carePackage_urgent_condGenderNeutral",true,false,""
"ping_carePackage","fuse","catalyst","","diag_mp_fuse_ping_carePackage_urgent_condGenderNeutral",true,false,""
"ping_celebrate","fuse","bloodhound","","diag_mp_fuse_ping_celebrate_calm_condGenderNeutral",true,false,""
"ping_celebrate","fuse","catalyst","","diag_mp_fuse_ping_celebrate_calm_condGenderNeutral",true,false,""
"ping_deathBox","fuse","bloodhound","","diag_mp_fuse_ping_deathBox_calm_condGenderNeutral",true,false,""
"ping_deathBox","fuse","catalyst","","diag_mp_fuse_ping_deathBox_calm_condGenderNeutral",true,false,""
"ping_defendingHere","fuse","bloodhound","","diag_mp_fuse_ping_defendingHere_multiple_condGenderNeutral",true,false,""
"ping_defendingHere","fuse","catalyst","","diag_mp_fuse_ping_defendingHere_multiple_condGenderNeutral",true,false,""
"ping_dooropen","fuse","bloodhound","","diag_mp_fuse_ping_doorOpen_urgent_condGenderNeutral",true,false,""
"ping_dooropen","fuse","catalyst","","diag_mp_fuse_ping_doorOpen_urgent_condGenderNeutral",true,false,""
"ping_dropship","fuse","bloodhound","","diag_mp_fuse_ping_dropship_urgent_condGenderNeutral",true,false,""
"ping_dropship","fuse","catalyst","","diag_mp_fuse_ping_dropship_urgent_condGenderNeutral",true,false,""
"ping_dropshipenter","fuse","bloodhound","","diag_mp_fuse_ping_dropshipEnter_calmFar_condGenderNeutral",true,false,""
"ping_dropshipenter","fuse","catalyst","","diag_mp_fuse_ping_dropshipEnter_calmFar_condGenderNeutral",true,false,""
"ping_enemyGas","fuse","bloodhound","","diag_mp_fuse_ping_enemyGas_calm_condGenderNeutral",true,false,""
"ping_enemyGas","fuse","catalyst","","diag_mp_fuse_ping_enemyGas_calm_condGenderNeutral",true,false,""
"ping_exploreGoPlayer","fuse","bloodhound","","diag_mp_fuse_ping_exploreGoPlayer_multiple_condGenderNeutral",true,false,""
"ping_exploreGoPlayer","fuse","catalyst","","diag_mp_fuse_ping_exploreGoPlayer_multiple_condGenderNeutral",true,false,""
"ping_foundAmmoShotgun","fuse","bloodhound","","diag_mp_fuse_ping_foundAmmoShotgun_calm_condGenderNeutral",true,false,""
"ping_foundAmmoShotgun","fuse","catalyst","","diag_mp_fuse_ping_foundAmmoShotgun_calm_condGenderNeutral",true,false,""
"ping_geyser","fuse","bloodhound","","diag_mp_fuse_ping_geyser_urgentFar_condGenderNeutral",true,false,""
"ping_geyser","fuse","catalyst","","diag_mp_fuse_ping_geyser_urgentFar_condGenderNeutral",true,false,""
"ping_interceptor","fuse","bloodhound","","diag_mp_fuse_ping_interceptor_calm_condGenderNeutral",true,false,""
"ping_interceptor","fuse","catalyst","","diag_mp_fuse_ping_interceptor_calm_condGenderNeutral",true,false,""
"ping_jumpTower","fuse","bloodhound","","diag_mp_fuse_ping_jumpTower_calmFar_condGenderNeutral",true,false,""
"ping_jumpTower","fuse","catalyst","","diag_mp_fuse_ping_jumpTower_calmFar_condGenderNeutral",true,false,""
"ping_lootingHere","fuse","bloodhound","","diag_mp_fuse_ping_lootingHere_urgentFar_condGenderNeutral",true,false,""
"ping_lootingHere","fuse","catalyst","","diag_mp_fuse_ping_lootingHere_urgentFar_condGenderNeutral",true,false,""
"ping_markerRedact","fuse","bloodhound","","diag_mp_fuse_ping_markerRedact_calm_condGenderNeutral",true,false,""
"ping_markerRedact","fuse","catalyst","","diag_mp_fuse_ping_markerRedact_calm_condGenderNeutral",true,false,""
"ping_markerWait","fuse","bloodhound","","diag_mp_fuse_ping_markerWait_calm_condGenderNeutral",true,false,""
"ping_markerWait","fuse","catalyst","","diag_mp_fuse_ping_markerWait_calm_condGenderNeutral",true,false,""
"ping_medbay","fuse","bloodhound","","diag_mp_fuse_ping_medBay_calmFar_condGenderNeutral",true,false,""
"ping_medbay","fuse","catalyst","","diag_mp_fuse_ping_medBay_calmFar_condGenderNeutral",true,false,""
"ping_needAmmoArrows","fuse","bloodhound","","diag_mp_fuse_ping_needAmmoArrows_urgent_condGenderNeutral",true,false,""
"ping_needAmmoArrows","fuse","catalyst","","diag_mp_fuse_ping_needAmmoArrows_urgent_condGenderNeutral",true,false,""
"ping_needAmmoShotgunEmpty","fuse","bloodhound","","diag_mp_fuse_ping_needAmmoShotgunEmpty_calm_condGenderNeutral",true,false,""
"ping_needAmmoShotgunEmpty","fuse","catalyst","","diag_mp_fuse_ping_needAmmoShotgunEmpty_calm_condGenderNeutral",true,false,""
"ping_needOpticShotgun","fuse","bloodhound","","diag_mp_fuse_ping_needOpticShotgun_calm_condGenderNeutral",true,false,""
"ping_needOpticShotgun","fuse","catalyst","","diag_mp_fuse_ping_needOpticShotgun_calm_condGenderNeutral",true,false,""
"ping_phaserunner","fuse","bloodhound","","diag_mp_fuse_ping_phaseRunner_calmFar_condGenderNeutral",true,false,""
"ping_phaserunner","fuse","catalyst","","diag_mp_fuse_ping_phaseRunner_calmFar_condGenderNeutral",true,false,""
"ping_spotDefault","fuse","bloodhound","","diag_mp_fuse_ping_spotDefault_multiple_condGenderNeutral",true,false,""
"ping_spotDefault","fuse","catalyst","","diag_mp_fuse_ping_spotDefault_multiple_condGenderNeutral",true,false,""
"ping_spotLook","fuse","bloodhound","","diag_mp_fuse_ping_spotLook_urgent_condGenderNeutral",true,false,""
"ping_spotLook","fuse","catalyst","","diag_mp_fuse_ping_spotLook_urgent_condGenderNeutral",true,false,""
"ping_tridentEnter","fuse","bloodhound","","diag_mp_fuse_ping_tridentEnter_calmFar_condGenderNeutral",true,false,""
"ping_tridentEnter","fuse","catalyst","","diag_mp_fuse_ping_tridentEnter_calmFar_condGenderNeutral",true,false,""
"ping_typeKeyHaveSquad","fuse","bloodhound","","diag_mp_fuse_ping_typeKeyHaveSquad_urgent_condGenderNeutral",true,false,""
"ping_typeKeyHaveSquad","fuse","catalyst","","diag_mp_fuse_ping_typeKeyHaveSquad_urgent_condGenderNeutral",true,false,""
"ping_zipline","fuse","bloodhound","","diag_mp_fuse_ping_zipline_calm_condGenderNeutral",true,false,""
"ping_zipline","fuse","catalyst","","diag_mp_fuse_ping_zipline_calm_condGenderNeutral",true,false,""
"bc_congratsKill","gibraltar","catalyst","","diag_mp_gibraltar_bc_congratsKill_condCatalyst_%perspective%",true,true,""
"bc_reviveThanks","gibraltar","catalyst","","diag_mp_gibraltar_bc_reviveThanks_condCatalyst_%perspective%",true,false,""
"//bc_reviveThanks   (disabled 16.0)","gibraltar","wattson","","diag_mp_gibraltar_bc_reviveThanks_condWattson_%perspective%",true,false,""
"bc_revivingPlayer","gibraltar","catalyst","","diag_mp_gibraltar_bc_revivingPlayer_condCatalyst_%perspective%",true,false,""
"//bc_revivingPlayer   (disabled 16.0)","gibraltar","wattson","","diag_mp_gibraltar_bc_revivingPlayer_condWattson_%perspective%",true,false,""
"bc_tridentEnter","gibraltar","catalyst","","diag_mp_gibraltar_bc_tridentEnter_condCatalyst_%perspective%",true,false,""
"bc_tridentJoin","gibraltar","catalyst","","diag_mp_gibraltar_bc_tridentJoin_condCatalyst_%perspective%",true,true,""
"bc_twoSquaddiesLeft","gibraltar","catalyst","","diag_mp_gibraltar_bc_twoSquaddiesLeft_condCatalyst_%perspective%",true,false,""
"ping_markerComingToHelp","gibraltar","catalyst","","diag_mp_gibraltar_ping_markerComingToHelp_calm_condCatalyst",true,false,""
"//ping_reviveYoureWelcome   (disabled 16.0)","gibraltar","wattson","","diag_mp_gibraltar_ping_reviveYoureWelcome_calm_condWattson",true,false,""
"ping_thanksRespawn","gibraltar","catalyst","","diag_mp_gibraltar_ping_thanksRespawn_calm_condCatalyst",true,false,""
"ping_youreWelcome","gibraltar","catalyst","","diag_mp_gibraltar_ping_youreWelcome_calm_condCatalyst",true,false,""
"//bc_revivingPlayer   (disabled 16.0)","horizon","seer","","diag_mp_horizon_bc_revivingPlayer_condSeer_%perspective%",true,false,""
"//ping_reviveYoureWelcome   (disabled 16.0)","horizon","seer","","diag_mp_horizon_ping_reviveYoureWelcome_calm_condSeer",true,false,""
"ping_thanks","horizon","catalyst","","diag_mp_horizon_ping_thanks_condCatalyst",true,false,""
"ping_youreWelcome","horizon","catalyst","","diag_mp_horizon_ping_youreWelcome_calm_condCatalyst",true,false,""
"//ping_thanks   (disabled 16.0)","loba","catalyst","","diag_mp_loba_ping_thanks_condCatalyst",true,false,""
"//ping_youreWelcome   (disabled 16.0)","loba","catalyst","","diag_mp_loba_ping_youreWelcome_calm_condCatalyst",true,false,""
"//bc_reviveThanks   (disabled 16.0)","mirage","vantage","","diag_mp_mirage_bc_reviveThanks_condVantage_%perspective%",true,false,""
"//bc_revivingPlayer   (disabled 16.0)","mirage","vantage","","diag_mp_mirage_bc_revivingPlayer_condVantage_%perspective%",true,false,""
"//ping_reviveYoureWelcome   (disabled 16.0)","mirage","vantage","","diag_mp_mirage_ping_reviveYoureWelcome_calm_condVantage",true,false,""
"bc_reviveThanks","seer","catalyst","","diag_mp_seer_bc_reviveThanks_condCatalyst_%perspective%",true,false,""
"//bc_reviveThanks   (disabled 16.0)","seer","horizon","","diag_mp_seer_bc_reviveThanks_condHorizon_%perspective%",true,false,""
"bc_revivingPlayer","seer","catalyst","","diag_mp_seer_bc_revivingPlayer_condCatalyst_%perspective%",true,false,""
"ping_reviveYoureWelcome","seer","catalyst","","diag_mp_seer_ping_reviveYoureWelcome_calm_condCatalyst",true,false,""
"//ping_thanks   (disabled 16.0)","seer","catalyst","","diag_mp_seer_ping_thanks_condCatalyst",true,false,""
"//ping_youreWelcome   (disabled 16.0)","seer","catalyst","","diag_mp_seer_ping_youreWelcome_calm_condCatalyst",true,false,""
"//bc_reviveThanks   (disabled 16.0)","vantage","mirage","","diag_mp_vantage_bc_reviveThanks_condMirage_%perspective%",true,false,""
"//bc_revivingPlayer   (disabled 16.0)","vantage","mirage","","diag_mp_vantage_bc_revivingPlayer_condMirage_%perspective%",true,false,""
"//ping_reviveYoureWelcome   (disabled 16.0)","vantage","mirage","","diag_mp_vantage_ping_reviveYoureWelcome_calm_condMirage",true,false,""
"//bc_reviveThanks   (disabled 16.0)","wattson","gibraltar","","diag_mp_wattson_bc_reviveThanks_condGibraltar_%perspective%",true,false,""
"//bc_revivingPlayer   (disabled 16.0)","wattson","gibraltar","","diag_mp_wattson_bc_revivingPlayer_condGibraltar_%perspective%",true,false,""
"//ping_reviveYoureWelcome   (disabled 16.0)","wattson","gibraltar","","diag_mp_wattson_ping_reviveYoureWelcome_calm_condGibraltar",true,false,""
"","","","","",false,false,""
"//S16","","","","",false,false,""
"ping_thanks","ash","revenant","","diag_mp_ash_ping_thanks_condRevenant",true,false,""
"ping_thanks","bloodhound","lifeline","","diag_mp_bloodhound_ping_thanks_condLifeline",true,false,""
"ping_youreWelcome","bloodhound","lifeline","","diag_mp_bloodhound_ping_youreWelcome_calm_condLifeline",true,false,""
"ping_thanks","crypto","lifeline","","diag_mp_crypto_ping_thanks_condLifeline",true,false,""
"ping_youreWelcome","crypto","lifeline","","diag_mp_crypto_ping_youreWelcome_calm_condLifeline",true,false,""
"ping_youreWelcome","fuse","lifeline","","diag_mp_fuse_ping_youreWelcome_calm_condLifeline",true,false,""
"ping_thanks","lifeline","bloodhound","","diag_mp_lifeline_ping_thanks_condBloodhound",true,false,""
"ping_thanks","lifeline","crypto","","diag_mp_lifeline_ping_thanks_condCrypto",true,false,""
"ping_thanks","lifeline","fuse","","diag_mp_lifeline_ping_thanks_condFuse",true,false,""
"ping_youreWelcome","lifeline","bloodhound","","diag_mp_lifeline_ping_youreWelcome_calm_condBloodhound",true,false,""
"ping_youreWelcome","lifeline","crypto","","diag_mp_lifeline_ping_youreWelcome_calm_condCrypto",true,false,""
"bc_reviveThanks","madmaggie","octane","","diag_mp_madmaggie_bc_reviveThanks_condOctane_%perspective%",true,false,""
"bc_revivingPlayer","madmaggie","octane","","diag_mp_madmaggie_bc_revivingPlayer_condOctane_%perspective%",true,false,""
"ping_reviveYoureWelcome","madmaggie","octane","","diag_mp_madmaggie_ping_reviveYoureWelcome_calm_condOctane",true,false,""
"bc_reviveThanks","octane","madmaggie","","diag_mp_octane_bc_reviveThanks_condMadMaggie_%perspective%",true,false,""
"bc_revivingPlayer","octane","madmaggie","","diag_mp_octane_bc_revivingPlayer_condMadMaggie_%perspective%",true,false,""
"ping_reviveYoureWelcome","octane","madmaggie","","diag_mp_octane_ping_reviveYoureWelcome_calm_condMadMaggie",true,false,""
"ping_youreWelcome","octane","seer","","diag_mp_octane_ping_youreWelcome_calm_condSeer",true,false,""
"ping_thanks","rampart","mirage","","diag_mp_rampart_ping_thanks_condMirage",true,false,""
"ping_youreWelcome","revenant","ash","","diag_mp_revenant_ping_youreWelcome_calm_condAsh",true,false,""
"ping_thanks","seer","octane","","diag_mp_seer_ping_thanks_condOctane",true,false,""
"string","string","string","string","string","bool","bool","string"
